"GencodeID","Symbol","Cortex","dlPFC","dACC","Amygdala","MeA","BLA"
"ENSG00000213465.7","ARL2",0,0,0,0,0,0
"ENSG00000110025.12","SNX15",4,1,0,0,0,1
"ENSG00000168061.14","SAC3D1",0,3,0,0,0,0
"ENSG00000146670.9","CDCA5",2,0,0,0,0,0
"ENSG00000162300.11","ZFPL1",4,1,1,1,0,3
"ENSG00000149823.7","VPS51",11,5,8,13,8,6
"ENSG00000254501.1","AP003068.9",0,0,0,0,0,0
"ENSG00000149809.14","TM7SF2",6,5,6,0,0,6
"ENSG00000174276.6","ZNHIT2",11,5,8,0,0,6
"ENSG00000255173.1","AP003068.12",11,5,0,0,0,6
"ENSG00000278952.1","RP11-399J13.2",0,0,0,0,0,0
"ENSG00000149806.10","FAU",0,0,4,0,0,0
"ENSG00000162298.17","SYVN1",0,0,0,0,0,0
"ENSG00000149792.8","MRPL49",5,0,6,0,0,4
"ENSG00000255200.1","AP003068.18",0,0,0,0,0,0
"ENSG00000254614.2","AP003068.23",0,0,0,0,0,0
"ENSG00000014216.15","CAPN1",6,24,6,0,0,0
"ENSG00000014138.8","POLA2",0,0,1,0,0,0
"ENSG00000149798.4","CDC42EP2",1,2,2,1,2,3
"ENSG00000133884.9","DPF2",1,2,2,1,0,3
"ENSG00000173825.6","TIGD3",0,0,4,0,0,0
"ENSG00000162241.12","SLC25A45",6,0,6,2,0,2
"ENSG00000126391.13","FRMD8",0,0,2,1,0,3
"ENSG00000245532.6","NEAT1",1,17,2,0,0,0
"ENSG00000275948.1","mascRNA-menRNA",0,0,0,0,0,0
"ENSG00000173727.12","CMB9-22P13.1",0,1,0,0,0,0
"ENSG00000251562.7","MALAT1",1,1,2,6,0,1
"ENSG00000279576.1","AP000769.1",0,0,0,0,0,0
"ENSG00000142186.16","SCYL1",2,5,8,3,3,4
"ENSG00000168056.15","LTBP3",20,14,1,8,0,12
"ENSG00000260233.3","SSSCA1-AS1",4,1,0,0,0,0
"ENSG00000173465.7","SSSCA1",8,3,8,4,3,4
"ENSG00000176973.7","FAM89B",0,0,0,4,0,4
"ENSG00000173442.12","EHBP1L1",7,3,7,2,1,2
"ENSG00000173338.12","KCNK7",0,0,0,0,0,0
"ENSG00000173327.7","MAP3K11",1,2,2,1,2,3
"ENSG00000197136.4","PCNX3",8,3,8,4,3,4
"ENSG00000213445.9","SIPA1",7,6,7,2,1,2
"ENSG00000265874.1","MIR4489",0,0,0,0,0,0
"ENSG00000173039.18","RELA",1,2,2,0,0,0
"ENSG00000172977.12","KAT5",6,4,10,0,0,0
"ENSG00000172922.8","RNASEH2C",13,11,9,0,0,1
"ENSG00000254470.2","AP5B1",8,3,8,3,0,6
"ENSG00000172757.12","CFL1",0,9,0,4,0,7
"ENSG00000172803.17","SNX32",0,1,6,0,0,4
"ENSG00000172732.11","MUS81",4,11,1,0,0,0
"ENSG00000172638.12","EFEMP2",20,14,12,8,0,12
"ENSG00000172500.12","FIBP",6,0,6,0,0,0
"ENSG00000175602.3","CCDC85B",11,5,8,13,8,6
"ENSG00000175592.8","FOSL1",34,23,17,16,0,11
"ENSG00000175573.6","C11orf68",8,3,8,4,0,4
"ENSG00000175550.7","DRAP1",0,0,6,0,0,0
"ENSG00000175467.14","SART1",0,0,0,0,0,0
"ENSG00000175376.8","EIF1AD",2,21,0,0,0,0
"ENSG00000175334.7","BANF1",0,0,0,0,0,0
"ENSG00000175229.6","GAL3ST3",11,5,8,13,8,6
"ENSG00000087365.15","SF3B2",0,4,0,0,0,0
"ENSG00000175115.11","PACS1",12,0,0,0,0,4
"ENSG00000255320.1","RP11-755F10.1",0,0,0,0,0,0
"ENSG00000174996.11","KLC2",2,5,3,3,3,8
"ENSG00000254461.1","RP11-755F10.3",0,0,0,0,0,0
"ENSG00000254855.1","RP11-867G23.1",0,0,0,0,0,3
"ENSG00000174903.15","RAB1B",0,0,0,3,0,4
"ENSG00000174871.10","CNIH2",8,3,9,4,4,4
"ENSG00000174851.14","YIF1A",0,0,8,0,0,0
"ENSG00000179292.4","TMEM151A",11,5,8,3,8,6
"ENSG00000174807.3","CD248",0,0,0,0,0,0
"ENSG00000174791.10","RIN1",8,3,9,4,4,4
"ENSG00000174744.13","BRMS1",0,0,0,0,0,0
"ENSG00000174684.6","B4GAT1",11,5,8,15,3,6
"ENSG00000255468.6","RP11-867G23.8",0,0,0,0,0,0
"ENSG00000174669.11","SLC29A2",4,1,0,0,0,0
"ENSG00000254510.1","RP11-867G23.10",28,25,18,16,0,0
"ENSG00000174576.8","NPAS4",28,18,18,16,0,11
"ENSG00000174547.13","MRPL11",0,5,0,0,0,0
"ENSG00000174516.14","PELI3",0,24,8,4,3,4
"ENSG00000255517.6","CTD-3074O7.5",4,0,0,0,0,0
"ENSG00000254986.7","DPP3",0,0,0,0,0,0
"ENSG00000174483.19","BBS1",4,1,6,0,0,1
"ENSG00000174165.7","ZDHHC24",8,0,9,0,0,6
"ENSG00000174080.10","CTSF",0,0,6,0,0,0
"ENSG00000182791.4","CCDC87",0,0,6,0,0,0
"ENSG00000173992.8","CCS",6,1,1,0,0,1
"ENSG00000199325.1","RNU4-39P",0,0,0,0,0,0
"ENSG00000239306.4","RBM14",4,1,1,0,0,1
"ENSG00000248643.5","RBM14-RBM4",3,12,4,0,0,0
"ENSG00000173933.19","RBM4",3,12,4,0,0,0
"ENSG00000173914.11","RBM4B",13,0,0,0,0,1
"ENSG00000258297.1","RP11-658F2.8",3,12,4,0,0,0
"ENSG00000173898.11","SPTBN2",8,3,9,4,4,4
"ENSG00000239553.3","RN7SL12P",0,0,0,0,0,0
"ENSG00000173715.15","C11orf80",5,5,6,0,0,0
"ENSG00000173653.7","RCE1",6,11,6,0,0,0
"ENSG00000173599.13","PC",6,1,0,8,0,5
"ENSG00000173621.8","LRFN4",11,5,8,13,8,6
"ENSG00000266423.1","MIR3163",0,0,0,0,0,0
"ENSG00000173227.13","SYT12",0,18,0,3,0,4
"ENSG00000283326.1","MIR6860",0,0,0,0,0,0
"ENSG00000173156.6","RHOD",0,0,0,0,0,0
"ENSG00000173120.14","KDM2A",28,0,18,0,0,0
"ENSG00000173020.10","GRK2",8,3,9,4,4,4
"ENSG00000172932.14","ANKRD13D",8,3,8,4,0,4
"ENSG00000172830.12","SSH3",4,0,2,1,0,3
"ENSG00000172613.7","RAD9A",6,11,6,0,0,0
"ENSG00000175482.8","POLD4",0,0,7,2,0,2
"ENSG00000274251.1","CTC-1337H24.3",0,0,0,0,0,0
"ENSG00000201684.1","RN7SKP239",0,0,0,0,0,0
"ENSG00000275484.1","CTC-1337H24.4",0,0,0,0,0,0
"ENSG00000172531.14","PPP1CA",8,3,9,4,0,4
"ENSG00000172508.10","CARNS1",1,2,2,1,2,3
"ENSG00000175634.14","RPS6KB2",6,1,1,1,0,3
"ENSG00000172725.13","CORO1B",6,5,2,2,1,2
"ENSG00000172663.8","TMEM134",6,1,6,0,0,0
"ENSG00000110711.9","AIP",0,3,0,0,0,0
"ENSG00000110697.12","PITPNM1",8,3,9,3,3,6
"ENSG00000167797.7","CDK2AP2",8,3,9,0,0,0
"ENSG00000084207.15","GSTP1",0,0,0,0,0,0
"ENSG00000167792.11","NDUFV1",6,1,6,0,0,0
"ENSG00000255318.1","RP11-655M14.13",0,0,0,0,0,0
"ENSG00000167799.9","NUDT8",0,0,0,0,0,0
"ENSG00000132744.7","ACY3",7,6,7,2,1,2
"ENSG00000239559.2","RPL37P2",0,0,0,0,0,0
"ENSG00000160172.10","FAM86C2P",5,0,0,0,0,0
"ENSG00000273819.1","ENPP7P7",0,0,0,0,0,0
"ENSG00000243672.1","RPS3AP40",0,0,0,0,0,0
"ENSG00000254610.2","RP5-903G2.2",0,0,0,0,0,0
"ENSG00000110057.7","UNC93B1",7,6,7,2,1,2
"ENSG00000006534.15","ALDH3B1",0,0,0,2,0,2
"ENSG00000255306.1","RP5-901A4.1",0,0,0,0,0,0
"ENSG00000110717.11","NDUFS8",11,5,8,0,0,0
"ENSG00000110719.9","TCIRG1",7,6,7,2,1,2
"ENSG00000275022.1","MIR6753",0,0,0,0,0,0
"ENSG00000255031.5","RP11-802E16.3",7,0,7,2,1,2
"ENSG00000110721.11","CHKA",0,1,2,1,0,1
"ENSG00000110066.14","KMT5B",10,7,7,2,1,2
"ENSG00000171067.10","C11orf24",0,9,0,0,0,0
"ENSG00000162337.11","LRP5",19,3,14,5,0,5
"ENSG00000110075.14","PPP6R3",1,0,1,6,0,1
"ENSG00000069482.6","GAL",5,0,0,0,0,0
"ENSG00000110090.12","CPT1A",0,0,0,0,0,0
"ENSG00000197345.12","MRPL21",0,0,0,0,0,0
"ENSG00000132740.8","IGHMBP2",6,3,6,0,0,6
"ENSG00000172935.8","MRGPRF",21,16,14,0,13,0
"ENSG00000162341.16","TPCN2",4,1,0,0,0,0
"ENSG00000265539.1","MIR3164",0,0,0,0,0,0
"ENSG00000260895.1","RP11-554A11.7",0,0,0,0,0,0
"ENSG00000259799.1","RP11-554A11.9",0,0,0,0,0,0
"ENSG00000255980.1","AP000439.1",7,6,7,2,1,2
"ENSG00000110092.3","CCND1",21,16,0,0,0,0
"ENSG00000149716.12","ORAOV1",4,1,1,6,0,1
"ENSG00000131620.17","ANO1",5,0,0,0,0,0
"ENSG00000168040.4","FADD",8,5,8,0,0,0
"ENSG00000131626.16","PPFIA1",17,14,2,0,0,1
"ENSG00000221333.1","MIR548K",0,0,0,0,0,0
"ENSG00000254484.1","CTA-797E19.1",0,0,0,0,0,0
"ENSG00000246889.2","AP000487.5",4,0,1,0,0,0
"ENSG00000085733.15","CTTN",4,1,2,1,0,3
"ENSG00000162105.17","SHANK2",15,3,3,4,4,4
"ENSG00000227726.1","AP001271.3",0,0,0,0,0,0
"ENSG00000207196.1","Y_RNA",0,0,0,0,0,0
"ENSG00000280089.1","CMB9-52H4.1",0,0,0,0,0,0
"ENSG00000172893.15","DHCR7",0,2,0,0,0,0
"ENSG00000254682.1","RP11-660L16.2",0,0,0,0,0,0
"ENSG00000172890.11","NADSYN1",4,1,2,1,0,3
"ENSG00000278349.1","MIR6754",0,0,0,0,0,0
"ENSG00000244411.3","KRTAP5-7",0,0,0,0,0,0
"ENSG00000254997.3","KRTAP5-9",0,0,0,0,0,0
"ENSG00000254805.1","SNRPCP14",0,0,0,0,0,0
"ENSG00000254972.1","RP11-167J8.3",3,0,0,0,0,0
"ENSG00000255319.5","ENPP7P8",16,9,11,0,0,0
"ENSG00000158483.15","FAM86C1",0,0,0,0,0,0
"ENSG00000248671.7","ALG1L9P",0,0,6,0,0,0
"ENSG00000254978.2","ALG1L9P",0,0,0,0,0,0
"ENSG00000252902.1","RNA5SP342",0,0,0,0,0,0
"ENSG00000254469.7","RP11-849H4.2",4,1,1,6,0,1
"ENSG00000137522.17","RNF121",0,0,0,0,0,0
"ENSG00000137496.17","IL18BP",4,1,16,17,12,1
"ENSG00000137497.17","NUMA1",1,1,2,6,0,1
"ENSG00000207012.2","RNU6-72P",0,0,0,0,0,0
"ENSG00000263742.1","MIR3165",0,0,0,0,0,0
"ENSG00000184154.13","LRTOMT",0,0,0,5,6,5
"ENSG00000149357.9","LAMTOR1",0,3,0,0,0,4
"ENSG00000110200.8","ANAPC15",0,0,0,0,0,0
"ENSG00000110195.11","FOLR1",0,0,0,5,6,5
"ENSG00000165457.13","FOLR2",7,6,7,2,1,2
"ENSG00000165458.13","INPPL1",20,14,1,8,0,12
"ENSG00000162129.12","CLPB",2,3,3,3,0,8
"ENSG00000276109.1","RP11-169D4.3",0,0,0,0,0,0
"ENSG00000186642.15","PDE2A",15,3,9,4,4,4
"ENSG00000186635.14","ARAP1",4,1,2,6,1,1
"ENSG00000214530.8","STARD10",8,5,8,0,0,6
"ENSG00000168010.10","ATG16L2",4,1,1,2,1,2
"ENSG00000137478.14","FCHSD2",1,2,2,1,2,3
"ENSG00000206638.1","RNU6-672P",0,0,0,0,0,0
"ENSG00000175591.11","P2RY2",0,0,0,0,0,0
"ENSG00000260401.1","RP11-800A3.4",0,0,0,0,0,0
"ENSG00000171631.14","P2RY6",17,6,16,2,12,2
"ENSG00000110237.3","ARHGEF17",0,1,0,0,0,0
"ENSG00000054967.12","RELT",1,2,2,1,0,3
"ENSG00000054965.10","FAM168A",12,3,3,3,0,4
"ENSG00000256448.5","RP11-809N8.4",0,0,0,0,0,0
"ENSG00000021300.13","PLEKHB1",1,2,2,11,11,15
"ENSG00000175582.19","RAB6A",14,15,10,0,0,0
"ENSG00000256034.1","RP11-707G14.1",0,0,0,0,0,0
"ENSG00000175581.13","MRPL48",1,2,0,0,0,0
"ENSG00000181924.6","COA4",0,0,0,1,0,3
"ENSG00000175575.12","PAAF1",0,2,1,0,0,3
"ENSG00000187726.8","DNAJB13",0,0,0,5,6,5
"ENSG00000175567.8","UCP2",7,6,7,2,1,2
"ENSG00000175564.12","UCP3",0,1,0,0,0,1
"ENSG00000168014.16","C2CD3",2,13,0,0,0,11
"ENSG00000214517.9","PPME1",10,4,10,3,3,7
"ENSG00000280269.1","AP000577.2",0,0,0,0,0,0
"ENSG00000165434.7","PGM2L1",12,10,3,3,3,7
"ENSG00000175538.10","KCNE3",7,6,7,2,1,2
"ENSG00000254974.1","RP11-702H23.2",0,0,0,0,0,0
"ENSG00000175536.6","LIPT2",0,0,0,0,0,0
"ENSG00000254837.2","AP001372.2",0,0,0,0,0,0
"ENSG00000077514.8","POLD3",10,1,4,0,0,0
"ENSG00000254500.1","RANP3",0,0,0,0,0,0
"ENSG00000227615.1","RP11-864N7.2",0,0,0,0,0,0
"ENSG00000166439.5","RNF169",4,1,0,0,0,0
"ENSG00000166435.15","XRRA1",0,0,0,0,0,0
"ENSG00000278879.1","AP000560.3",0,0,0,0,0,0
"ENSG00000242999.3","RN7SL239P",4,1,0,0,0,0
"ENSG00000241170.2","RP11-147I3.1",0,0,0,0,0,0
"ENSG00000118363.11","SPCS2",0,0,0,0,0,0
"ENSG00000162139.9","NEU3",3,0,4,0,0,17
"ENSG00000137491.14","SLCO2B1",7,6,7,2,1,2
"ENSG00000255136.2","CTD-2562J17.4",0,0,0,0,0,0
"ENSG00000255460.1","ZDHHC20P3",0,0,0,0,0,0
"ENSG00000261594.3","TPBGL",0,0,0,3,0,0
"ENSG00000279117.1","CTD-2562J17.6",22,9,0,4,0,4
"ENSG00000137486.16","ARRB1",22,9,0,4,0,4
"ENSG00000199090.1","MIR326",0,0,0,0,0,0
"ENSG00000149273.14","RPS3",0,0,0,0,0,0
"ENSG00000207445.1","SNORD15B",32,0,21,24,0,20
"ENSG00000149243.15","KLHL35",11,5,8,0,0,6
"ENSG00000158555.14","GDPD5",0,9,3,0,0,17
"ENSG00000254460.1","RP11-939C17.4",0,0,0,0,0,0
"ENSG00000149257.13","SERPINH1",27,21,17,0,0,0
"ENSG00000255326.1","CTD-2530H12.4",0,0,0,0,0,0
"ENSG00000171533.11","MAP6",22,0,9,3,0,4
"ENSG00000255434.1","CTD-2530H12.8",0,0,0,0,0,0
"ENSG00000254630.1","CTD-2530H12.7",0,0,0,0,0,0
"ENSG00000062282.14","DGAT2",0,32,0,0,0,6
"ENSG00000254826.1","CTD-2530H12.2",0,0,0,0,0,0
"ENSG00000198382.8","UVRAG",1,2,2,1,0,3
"ENSG00000255081.1","RP11-263C24.1",0,0,0,0,0,0
"ENSG00000223013.1","RNA5SP344",0,0,0,0,0,0
"ENSG00000255362.1","RP11-619A14.3",0,0,0,0,0,0
"ENSG00000137492.7","THAP12",14,4,10,0,0,0
"ENSG00000179240.9","RP11-111M22.2",13,5,0,0,0,10
"ENSG00000272301.1","RP11-111M22.4",0,0,0,0,0,0
"ENSG00000271757.1","RP11-111M22.5",0,0,0,0,0,0
"ENSG00000255135.3","RP11-111M22.3",0,0,0,0,0,0
"ENSG00000158636.16","EMSY",0,1,2,6,0,1
"ENSG00000137507.11","LRRC32",24,23,0,23,0,0
"ENSG00000182704.7","TSKU",2,0,11,0,0,14
"ENSG00000078124.11","ACER3",1,2,2,1,2,3
"ENSG00000149260.15","CAPN5",2,8,0,4,0,4
"ENSG00000254550.1","OMP",0,0,0,0,0,0
"ENSG00000137474.19","MYO7A",0,0,7,2,0,2
"ENSG00000149269.9","PAK1",2,10,3,0,10,10
"ENSG00000074201.8","CLNS1A",23,4,1,0,0,0
"ENSG00000238880.1","RNU7-59P",0,0,0,0,0,0
"ENSG00000178301.3","AQP11",0,0,0,0,0,6
"ENSG00000048649.13","RSF1",10,26,10,0,0,0
"ENSG00000254985.1","RSF1-IT2",0,0,0,0,0,0
"ENSG00000227376.1","FTH1P16",0,0,0,0,0,0
"ENSG00000255409.1","RSF1-IT1",0,0,0,0,0,0
"ENSG00000087884.14","AAMDC",0,0,0,0,0,0
"ENSG00000254459.1","RP11-91P24.7",0,0,0,0,0,0
"ENSG00000254691.1","RP11-91P24.5",0,0,0,0,0,0
"ENSG00000255449.1","RP11-91P24.6",0,0,0,0,0,0
"ENSG00000241782.1","RP11-91P24.1",0,0,0,0,0,0
"ENSG00000149262.16","INTS4",4,0,2,6,0,1
"ENSG00000255115.2","RP11-91P24.3",0,0,0,0,0,0
"ENSG00000151364.16","KCTD14",0,0,0,0,0,0
"ENSG00000151366.12","NDUFC2",5,10,0,0,0,0
"ENSG00000159063.12","ALG8",0,0,0,0,0,0
"ENSG00000252494.1","RNU6-126P",0,0,0,0,0,0
"ENSG00000246174.7","KCTD21-AS1",0,0,0,0,0,0
"ENSG00000188997.7","KCTD21",0,3,0,0,0,0
"ENSG00000118369.12","USP35",6,0,6,0,0,0
"ENSG00000033327.12","GAB2",1,2,2,11,11,15
"ENSG00000137513.9","NARS2",0,0,0,0,0,0
"ENSG00000149256.15","TENM4",2,9,3,0,0,0
"ENSG00000211997.1","MIR708",0,0,0,0,0,0
"ENSG00000266570.1","MIR5579",0,0,0,0,0,0
"ENSG00000255209.1","RP11-258O13.1",0,0,0,0,0,0
"ENSG00000254434.1","CTD-2555I5.1",0,0,0,0,0,0
"ENSG00000255014.1","ARL6IP1P3",0,0,0,0,0,0
"ENSG00000255178.1","RP11-686G23.2",0,0,0,0,0,0
"ENSG00000255316.1","MTND6P25",0,0,0,0,0,0
"ENSG00000245832.6","MIR4300HG",0,0,0,0,0,5
"ENSG00000264110.1","MIR4300",0,0,0,0,0,0
"ENSG00000255246.1","RP11-179A16.2",0,0,0,0,0,5
"ENSG00000227097.5","RPS28P7",0,0,0,0,0,0
"ENSG00000182103.4","FAM181B",0,0,0,8,0,0
"ENSG00000137509.10","PRCP",2,0,0,8,0,0
"ENSG00000254698.1","RP11-659G9.3",0,0,0,0,0,0
"ENSG00000137502.9","RAB30",2,20,0,0,0,0
"ENSG00000254522.1","RP11-113K21.1",0,0,0,0,0,3
"ENSG00000207221.1","SNORA70E",0,0,0,0,0,0
"ENSG00000246067.7","RAB30-AS1",1,2,2,1,0,3
"ENSG00000279900.1","RP11-113K21.6",0,0,0,0,0,3
"ENSG00000165494.11","PCF11",4,0,2,6,0,1
"ENSG00000254676.1","RP11-727A23.4",0,0,0,0,0,0
"ENSG00000247137.8","RP11-727A23.5",4,1,1,6,0,1
"ENSG00000269939.1","PCF11-AS1",4,1,1,0,0,1
"ENSG00000137494.13","ANKRD42",0,24,5,5,0,5
"ENSG00000255541.1","RP11-727A23.8",0,0,0,0,0,0
"ENSG00000137500.9","CCDC90B",0,0,0,0,0,0
"ENSG00000255003.1","CYCSP28",0,0,0,0,0,0
"ENSG00000274004.1","H19_3",0,0,0,0,0,0
"ENSG00000150672.16","DLG2",30,13,0,4,0,4
"ENSG00000254629.1","RP11-160H12.3",0,0,0,1,0,3
"ENSG00000250257.1","LDHAL6DP",0,0,2,1,0,3
"ENSG00000254713.2","HNRNPA1P72",0,0,0,0,0,0
"ENSG00000255396.2","AP000857.2",0,0,1,0,0,0
"ENSG00000213305.3","HNRNPCP6",0,0,0,0,0,0
"ENSG00000254684.1","RP11-882I15.1",0,0,0,0,0,0
"ENSG00000254897.1","RP11-482L11.1",0,0,0,0,0,0
"ENSG00000171204.12","TMEM126B",3,4,0,0,0,0
"ENSG00000171202.6","TMEM126A",0,0,0,0,0,0
"ENSG00000137504.13","CREBZF",1,12,1,1,0,3
"ENSG00000179071.4","CCDC89",0,0,0,5,6,5
"ENSG00000137501.17","SYTL2",0,0,0,0,0,14
"ENSG00000279742.1","RP11-700A24.1",0,0,0,0,0,0
"ENSG00000073921.17","PICALM",1,2,2,1,2,3
"ENSG00000074266.18","EED",4,1,0,0,1,1
"ENSG00000254783.1","RP11-320L11.2",0,0,0,0,0,0
"ENSG00000255222.1","SETP17",0,0,0,0,0,0
"ENSG00000149196.15","HIKESHI",0,0,1,0,0,0
"ENSG00000149201.9","CCDC81",0,0,0,5,6,5
"ENSG00000278989.1","RP11-762L8.6",0,0,10,0,0,0
"ENSG00000151376.16","ME3",6,0,6,0,0,0
"ENSG00000254731.1","CTD-2005H7.1",0,0,0,0,0,0
"ENSG00000255250.1","CTD-2005H7.2",0,0,0,0,0,0
"ENSG00000150687.11","PRSS23",5,16,0,0,0,0
"ENSG00000271318.1","AP000654.5",0,0,0,0,0,0
"ENSG00000197882.3","OR7E13P",0,0,0,0,0,0
"ENSG00000255203.1","OR7E2P",0,0,0,0,0,0
"ENSG00000255471.1","RP11-736K20.5",0,0,0,0,0,0
"ENSG00000280339.1","RP11-736K20.4",0,0,0,0,0,0
"ENSG00000174804.3","FZD4",17,0,3,0,0,0
"ENSG00000246523.7","RP11-736K20.6",0,0,0,0,0,0
"ENSG00000166575.16","TMEM135",0,0,4,0,0,0
"ENSG00000279836.1","RP11-648O15.2",0,0,0,0,0,0
"ENSG00000109861.15","CTSC",7,6,7,2,1,2
"ENSG00000168959.14","GRM5",2,7,3,3,10,7
"ENSG00000207113.1","RNU6-16P",0,0,0,0,0,0
"ENSG00000086991.12","NOX4",0,0,0,0,0,0
"ENSG00000255429.1","RP11-643G5.6",0,0,0,0,0,0
"ENSG00000134612.11","FOLH1B",0,2,0,0,0,0
"ENSG00000077616.10","NAALAD2",3,0,4,0,5,0
"ENSG00000280385.1","AP000648.5",3,12,4,0,0,0
"ENSG00000110172.11","CHORDC1",27,21,0,0,0,0
"ENSG00000280367.1","RP11-121L10.2",0,0,0,0,0,0
"ENSG00000214391.3","TUBAP2",0,0,0,0,0,0
"ENSG00000165323.15","FAT3",9,7,3,0,0,0
"ENSG00000180773.14","SLC36A4",0,0,0,0,0,0
"ENSG00000166002.6","SMCO4",0,0,0,7,0,2
"ENSG00000166004.14","CEP295",3,1,4,0,0,0
"ENSG00000199875.1","Y_RNA",0,0,0,0,0,0
"ENSG00000254911.3","SCARNA9",3,0,1,0,0,0
"ENSG00000279696.1","RP11-178H8.7",0,0,0,0,0,0
"ENSG00000166012.15","TAF1D",4,2,1,0,0,1
"ENSG00000202314.1","SNORD6",0,0,0,0,0,0
"ENSG00000182919.14","C11orf54",3,0,1,0,0,1
"ENSG00000042429.10","MED17",0,0,0,0,0,1
"ENSG00000214376.5","VSTM5",0,0,0,0,0,0
"ENSG00000110218.8","PANX1",2,7,3,9,0,0
"ENSG00000256745.1","RP11-680H20.1",0,0,0,0,0,0
"ENSG00000123901.8","GPR83",9,22,5,0,0,4
"ENSG00000020922.12","MRE11A",3,0,4,0,0,0
"ENSG00000221230.1","MIR548L",0,0,0,0,0,0
"ENSG00000255893.1","RP11-685N10.1",0,0,0,0,0,0
"ENSG00000168876.8","ANKRD49",3,1,1,0,0,2
"ENSG00000257057.2","C11orf97",5,0,0,5,0,5
"ENSG00000196371.3","FUT4",7,0,7,2,0,2
"ENSG00000134627.11","PIWIL4",3,0,1,0,0,2
"ENSG00000255929.5","RP11-867G2.8",22,0,11,0,0,14
"ENSG00000280167.1","RP11-867G2.4",0,0,0,0,0,0
"ENSG00000166025.17","AMOTL1",22,18,11,0,0,14
"ENSG00000150316.11","CWC15",10,4,10,0,0,0
"ENSG00000186280.6","KDM4D",0,0,0,0,0,0
"ENSG00000263465.3","SRSF8",2,10,0,0,0,0
"ENSG00000149218.4","ENDOD1",1,2,2,1,2,3
"ENSG00000270689.1","BUD13P1",0,0,0,0,0,3
"ENSG00000270578.1","RP11-712B9.5",0,0,0,0,0,0
"ENSG00000245552.6","RP11-712B9.2",0,0,0,0,0,0
"ENSG00000149212.11","SESN3",9,0,0,0,0,13
"ENSG00000077458.12","FAM76B",3,2,4,0,0,1
"ENSG00000166037.10","CEP57",3,12,4,0,0,0
"ENSG00000087053.18","MTMR2",0,2,0,1,2,3
"ENSG00000222578.1","RNA5SP345",0,0,0,0,0,0
"ENSG00000184384.13","MAML2",0,0,2,0,0,12
"ENSG00000149231.11","CCDC82",3,12,2,10,0,0
"ENSG00000183340.6","JRKL",0,0,0,0,0,0
"ENSG00000254599.1","RP11-115E19.1",0,0,0,0,0,0
"ENSG00000149972.10","CNTN5",5,22,5,18,10,10
"ENSG00000223269.1","RN7SKP53",5,0,0,0,0,10
"ENSG00000255547.1","RPA2P3",5,0,5,0,0,0
"ENSG00000165895.17","ARHGAP42",9,16,0,8,0,0
"ENSG00000170647.3","TMEM133",0,0,0,0,0,0
"ENSG00000137672.12","TRPC6",5,0,4,0,0,0
"ENSG00000263885.1","MIR3920",0,0,0,0,0,0
"ENSG00000110318.13","CEP126",2,8,3,0,0,0
"ENSG00000137691.12","C11orf70",5,0,9,5,6,5
"ENSG00000137693.13","YAP1",0,14,12,8,7,5
"ENSG00000023445.13","BIRC3",26,0,11,0,0,0
"ENSG00000110330.8","BIRC2",26,25,0,0,0,0
"ENSG00000152558.14","TMEM123",1,2,2,0,0,0
"ENSG00000255337.1","RP11-315O6.1",0,0,0,0,0,0
"ENSG00000260966.1","RP11-690D19.3",14,7,0,0,0,0
"ENSG00000137692.11","DCUN1D5",0,0,0,0,0,0
"ENSG00000187240.13","DYNC2H1",5,0,4,5,6,5
"ENSG00000170962.12","PDGFD",9,8,5,0,0,0
"ENSG00000256422.5","RP11-886D15.1",9,22,5,0,0,0
"ENSG00000196954.13","CASP4",24,23,17,0,0,0
"ENSG00000137752.22","CASP1",7,6,7,2,1,2
"ENSG00000204397.7","CARD16",0,3,0,0,0,0
"ENSG00000152578.12","GRIA4",9,8,5,18,10,13
"ENSG00000255403.1","AP000641.1",9,0,5,0,0,0
"ENSG00000222663.1","RNU4-55P",0,0,0,0,0,0
"ENSG00000252081.1","RNU6-277P",0,0,0,0,0,0
"ENSG00000170903.10","MSANTD4",0,0,0,0,0,0
"ENSG00000182359.14","KBTBD3",0,15,0,0,0,0
"ENSG00000149313.10","AASDHPPT",2,10,3,0,0,0
"ENSG00000152402.10","GUCY1A2",2,7,3,0,0,0
"ENSG00000213252.3","RP11-819M15.1",0,0,0,0,0,0
"ENSG00000261098.1","RP11-819C21.1",0,15,3,0,0,0
"ENSG00000152404.15","CWF19L2",0,2,0,0,0,1
"ENSG00000225215.1","SMARCE1P1",0,0,0,0,0,0
"ENSG00000137760.14","ALKBH8",3,4,10,0,0,2
"ENSG00000110675.12","ELMOD1",18,7,5,12,0,9
"ENSG00000170290.3","SLN",5,0,0,21,0,0
"ENSG00000110660.14","SLC35F2",5,0,0,0,0,0
"ENSG00000179331.2","RAB39A",0,21,0,0,0,0
"ENSG00000166266.13","CUL5",10,4,10,0,0,0
"ENSG00000200855.1","Y_RNA",0,0,0,0,0,0
"ENSG00000075239.13","ACAT1",3,4,4,0,0,0
"ENSG00000149308.16","NPAT",3,4,10,0,0,0
"ENSG00000149311.17","ATM",4,1,2,2,1,2
"ENSG00000166323.12","C11orf65",0,1,0,0,0,1
"ENSG00000178202.12","KDELC2",7,6,7,5,0,5
"ENSG00000110723.11","EXPH5",2,8,3,5,7,5
"ENSG00000178105.9","DDX10",10,10,10,0,0,0
