"cellType","Comparison","psi","OddsRatio","pvalue","pvalBH","SymbolsIn","Bonf_sig"
"BF.Chat","Amygdala_down","psi<0.01",0,1,1,"",FALSE
"BS","Amygdala_down","psi<0.01",0,1,1,"",FALSE
"BF.Chat","Amygdala_down","psi<0.001",0,1,1,"",FALSE
"Cb","Amygdala_down","psi<0.001",0,1,1,"",FALSE
"Cb.grp","Amygdala_down","psi<0.001",0,1,1,"",FALSE
"Cpu.D2","Amygdala_down","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","Amygdala_down","psi<0.001",0,1,1,"",FALSE
"Spc.Chat","Amygdala_down","psi<0.001",0,1,1,"",FALSE
"BS.Slc6a4","Amygdala_down","psi<1e-04",0,1,1,"",FALSE
"Cb","Amygdala_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","Amygdala_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","Amygdala_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Aldh1L1","Amygdala_down","psi<1e-04",0,1,1,"",FALSE
"Cpu.D2","Amygdala_down","psi<1e-04",0,1,1,"",FALSE
"Cpu.D1","Amygdala_down","psi<1e-04",0,1,1,"",FALSE
"Cpu.Chat","Amygdala_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.pdgfrajd340","Amygdala_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.Aldh1L1","Amygdala_down","psi<1e-04",0,1,1,"",FALSE
"Epi","Amygdala_down","psi<1e-04",0,1,1,"",FALSE
"Cpu.D2","MeA_either","psi<0.05",0.877825593492859,1,1,"KLF5;RHBDL3;RFX7",FALSE
"Ctx.pnoc","MeA_either","psi<0.05",0.933466253138384,1,1,"LYPD1",FALSE
"Hyp","MeA_either","psi<0.01",0,1,1,"",FALSE
"Spc","MeA_either","psi<0.01",0.862066612066612,1,1,"PRR5L",FALSE
"Spc.Chat","MeA_either","psi<0.01",0.903546403546404,1,1,"HPN",FALSE
"RetR.Rods","MeA_either","psi<0.001",0,1,1,"",FALSE
"Ctx","MeA_either","psi<0.001",0,1,1,"",FALSE
"RetR.Rods","MeA_either","psi<1e-04",0,1,1,"",FALSE
"BF","MeA_either","psi<1e-04",0,1,1,"",FALSE
"BF.Chat","MeA_either","psi<1e-04",0,1,1,"",FALSE
"BS","MeA_either","psi<1e-04",0,1,1,"",FALSE
"Cb.pcp2","MeA_either","psi<1e-04",0,1,1,"",FALSE
"Cb.grp","MeA_either","psi<1e-04",0,1,1,"",FALSE
"Cpu","MeA_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.glt25d2","MeA_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","MeA_up","psi<0.05",0,1,1,"",FALSE
"Cpu.D2","MeA_up","psi<0.05",0.708774928774929,1,1,"RFX7",FALSE
"Ctx.pnoc","MeA_up","psi<0.05",0,1,1,"",FALSE
"Ctx.cort","MeA_up","psi<0.05",0,1,1,"",FALSE
"BS.chat","MeA_up","psi<0.01",0,1,1,"",FALSE
"BS.Slc6a4","MeA_up","psi<0.01",0,1,1,"",FALSE
"Cb.pcp2","MeA_up","psi<0.01",0,1,1,"",FALSE
"Cb.Aldh1L1","MeA_up","psi<0.01",0,1,1,"",FALSE
"Ctx.etv1_ts88","MeA_up","psi<0.01",0,1,1,"",FALSE
"Ctx.cort","MeA_up","psi<0.01",0,1,1,"",FALSE
"BS.chat","MeA_up","psi<0.001",0,1,1,"",FALSE
"Cb.Lypd6","MeA_up","psi<0.001",0,1,1,"",FALSE
"Ctx","MeA_up","psi<0.001",0,1,1,"",FALSE
"RetR.Rods","MeA_up","psi<1e-04",0,1,1,"",FALSE
"BF","MeA_up","psi<1e-04",0,1,1,"",FALSE
"BS","MeA_up","psi<1e-04",0,1,1,"",FALSE
"Cb","MeA_up","psi<1e-04",0,1,1,"",FALSE
"Cb.pcp2","MeA_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","MeA_up","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","MeA_up","psi<1e-04",0,1,1,"",FALSE
"Cb.cnp","MeA_down","psi<0.05",0.677212389380531,1,1,"TMED1;CDC37L1",FALSE
"Cpu","MeA_down","psi<0.01",0,1,1,"",FALSE
"Cpu.D2","MeA_down","psi<0.01",0,1,1,"",FALSE
"Cb.Lypd6","MeA_down","psi<0.001",0,1,1,"",FALSE
"Cb.Grm2","MeA_down","psi<0.001",0,1,1,"",FALSE
"Ctx","MeA_down","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","MeA_down","psi<0.001",0,1,1,"",FALSE
"Ctx.cort","MeA_down","psi<0.001",0,1,1,"",FALSE
"Spc","MeA_down","psi<0.001",0,1,1,"",FALSE
"Hyp","MeA_down","psi<1e-04",0,1,1,"",FALSE
"BF","MeA_down","psi<1e-04",0,1,1,"",FALSE
"BS","MeA_down","psi<1e-04",0,1,1,"",FALSE
"Cb","MeA_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","MeA_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Lypd6","MeA_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","MeA_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.pdgfrajd340","MeA_down","psi<1e-04",0,1,1,"",FALSE
"Spc","MeA_down","psi<1e-04",0,1,1,"",FALSE
"RetC.Cones","MeA_down","psi<1e-04",0,1,1,"",FALSE
"Hyp.Hcrt","BLA_either","psi<0.05",0,1,1,"",FALSE
"BS.chat","BLA_either","psi<0.05",0,1,1,"",FALSE
"Cpu.D1","BLA_either","psi<0.05",0.746900204646683,1,1,"RHBDL3",FALSE
"Ctx.cnp","BLA_either","psi<0.05",0.613393079412497,1,1,"MKRN3",FALSE
"Hyp","BLA_either","psi<0.01",0,1,1,"",FALSE
"Cpu.Chat","BLA_either","psi<0.01",0,1,1,"",FALSE
"Ctx.glt25d2","BLA_either","psi<0.01",0,1,1,"",FALSE
"Epi.Chat","BLA_either","psi<0.01",0,1,1,"",FALSE
"Hyp","BLA_either","psi<0.001",0,1,1,"",FALSE
"BF","BLA_either","psi<0.001",0,1,1,"",FALSE
"BS","BLA_either","psi<0.001",0,1,1,"",FALSE
"BS.Slc6a4","BLA_either","psi<0.001",0,1,1,"",FALSE
"Cpu","BLA_either","psi<0.001",0,1,1,"",FALSE
"Epi.Chat","BLA_either","psi<0.001",0,1,1,"",FALSE
"BS.chat","BLA_either","psi<1e-04",0,1,1,"",FALSE
"BS.Slc6a4","BLA_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Aldh1L1","BLA_either","psi<1e-04",0,1,1,"",FALSE
"Cpu","BLA_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.glt25d2","BLA_either","psi<1e-04",0,1,1,"",FALSE
"Epi.Chat","BLA_either","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","BLA_either","psi<1e-04",0,1,1,"",FALSE
"RetC.Cones","BLA_either","psi<1e-04",0,1,1,"",FALSE
"RetR.Rods","BLA_up","psi<0.05",0,1,1,"",FALSE
"BF","BLA_up","psi<0.05",0,1,1,"",FALSE
"BF.Chat","BLA_up","psi<0.05",0,1,1,"",FALSE
"BS","BLA_up","psi<0.05",0,1,1,"",FALSE
"BS.chat","BLA_up","psi<0.05",0,1,1,"",FALSE
"Cb.Neurod1","BLA_up","psi<0.05",0,1,1,"",FALSE
"Cb.Lypd6","BLA_up","psi<0.05",0,1,1,"",FALSE
"Cpu.D2","BLA_up","psi<0.05",0,1,1,"",FALSE
"Ctx.cort","BLA_up","psi<0.05",0,1,1,"",FALSE
"Spc.Chat","BLA_up","psi<0.05",0,1,1,"",FALSE
"RetR.Rods","BLA_up","psi<0.01",0,1,1,"",FALSE
"Cb.Grm2","BLA_up","psi<0.01",0,1,1,"",FALSE
"Cpu.D1","BLA_up","psi<0.01",0,1,1,"",FALSE
"Ctx","BLA_up","psi<0.01",0,1,1,"",FALSE
"Ctx.etv1_ts88","BLA_up","psi<0.01",0,1,1,"",FALSE
"Ctx.pnoc","BLA_up","psi<0.01",0,1,1,"",FALSE
"Ctx.Ntsr","BLA_up","psi<0.01",0,1,1,"",FALSE
"Spc.Chat","BLA_up","psi<0.01",0,1,1,"",FALSE
"Ctx","BLA_up","psi<0.001",0,1,1,"",FALSE
"Ctx.etv1_ts88","BLA_up","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","BLA_up","psi<0.001",0,1,1,"",FALSE
"Ctx.cort","BLA_up","psi<0.001",0,1,1,"",FALSE
"Epi","BLA_up","psi<0.001",0,1,1,"",FALSE
"Hyp","BLA_up","psi<1e-04",0,1,1,"",FALSE
"BF","BLA_up","psi<1e-04",0,1,1,"",FALSE
"BS","BLA_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","BLA_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Aldh1L1","BLA_up","psi<1e-04",0,1,1,"",FALSE
"Cpu","BLA_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.glt25d2","BLA_up","psi<1e-04",0,1,1,"",FALSE
"Cpu.Chat","BLA_down","psi<0.05",0,1,1,"",FALSE
"Epi","BLA_down","psi<0.05",0,1,1,"",FALSE
"Hyp","BLA_down","psi<0.01",0,1,1,"",FALSE
"BF.Chat","BLA_down","psi<0.01",0,1,1,"",FALSE
"BS.chat","BLA_down","psi<0.01",0,1,1,"",FALSE
"Cpu.D1","BLA_down","psi<0.01",0,1,1,"",FALSE
"Ctx.glt25d2","BLA_down","psi<0.01",0,1,1,"",FALSE
"Epi.Chat","BLA_down","psi<0.01",0,1,1,"",FALSE
"Hyp","BLA_down","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","BLA_down","psi<0.001",0,1,1,"",FALSE
"BS.Slc6a4","BLA_down","psi<0.001",0,1,1,"",FALSE
"Cb.Neurod1","BLA_down","psi<0.001",0,1,1,"",FALSE
"Cb.Grm2","BLA_down","psi<0.001",0,1,1,"",FALSE
"Cpu.D2","BLA_down","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","BLA_down","psi<0.001",0,1,1,"",FALSE
"Ctx.cort","BLA_down","psi<0.001",0,1,1,"",FALSE
"Spc.Chat","BLA_down","psi<0.001",0,1,1,"",FALSE
"RetR.Rods","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Hyp","BLA_down","psi<1e-04",0,1,1,"",FALSE
"BF.Chat","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Cb","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Cb.septin4","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Cb.pcp2","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Lypd6","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Cb.grp","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Cpu","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.Ntsr","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.glt25d2","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.cort","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Epi.Chat","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Spc","BLA_down","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","BLA_down","psi<1e-04",0,1,1,"",FALSE
"BF.Chat","Cortex_either","psi<0.05",0.774545004333292,1,1,"AMIGO1;RASD2",FALSE
"BS.Slc6a4","Cortex_either","psi<0.05",0.683338763983925,1,1,"RPP25",FALSE
"Cb.grp","Cortex_either","psi<0.05",0.746849805912213,1,1,"FZD1;SLC29A4",FALSE
"Cb.Grm2","Cortex_either","psi<0.05",0.93577430972389,1,1,"RPP25;MGAT5B;TMEM127",FALSE
"Epi","Cortex_either","psi<0.05",0.847006802721088,1,1,"MCF2;SLC17A6;CAPSL",FALSE
"Hyp","Cortex_either","psi<0.01",0,1,1,"",FALSE
"Hyp.Hcrt","Cortex_either","psi<0.01",0.648216862502577,1,1,"PAFAH1B3",FALSE
"BF","Cortex_either","psi<0.01",0,1,1,"",FALSE
"BS","Cortex_either","psi<0.01",0,1,1,"",FALSE
"BS.chat","Cortex_either","psi<0.01",0.995241116751269,1,1,"ITGA3;SLC29A4",FALSE
"BS.Slc6a4","Cortex_either","psi<0.01",0,1,1,"",FALSE
"Cb.grp","Cortex_either","psi<0.01",0.936423054070113,1,1,"FZD1",FALSE
"Spc.Chat","Cortex_either","psi<0.01",0.50304633637967,1,1,"SLC29A4",FALSE
"RetC.Cones","Cortex_either","psi<0.01",0.852455381886709,1,1,"TSPAN9;ANXA1;TEF;ZDHHC5;CCNL1",FALSE
"Hyp","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","Cortex_either","psi<0.001",0,1,1,"",FALSE
"BF","Cortex_either","psi<0.001",0,1,1,"",FALSE
"BF.Chat","Cortex_either","psi<0.001",0,1,1,"",FALSE
"BS","Cortex_either","psi<0.001",0,1,1,"",FALSE
"BS.Slc6a4","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Cb","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Cb.Neurod1","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Cb.grp","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Cb.Grm2","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Cb.Aldh1L1","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Cpu","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Cpu.Chat","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Ctx","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Ctx.etv1_ts88","Cortex_either","psi<0.001",0,1,1,"",FALSE
"Ctx.Aldh1L1","Cortex_either","psi<0.001",0.79520202020202,1,1,"ADHFE1",FALSE
"Spc.Chat","Cortex_either","psi<0.001",0,1,1,"",FALSE
"RetC.Cones","Cortex_either","psi<0.001",0.725221174764322,1,1,"ANXA1;ZDHHC5",FALSE
"Hyp","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Hyp.Hcrt","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"BF","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"BF.Chat","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"BS","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"BS.Slc6a4","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Cb","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Cb.grp","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Cb.Aldh1L1","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Cb.cnp","Cortex_either","psi<1e-04",0.766277230132652,1,1,"CTSC",FALSE
"Cpu.D1","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Cpu.Chat","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Ctx","Cortex_either","psi<1e-04",NA,1,1,"",FALSE
"Ctx.pdgfrajd340","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.etv1_ts88","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.pnoc","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Ctx.Ntsr","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Epi.Chat","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"Spc","Cortex_either","psi<1e-04",0,1,1,"",FALSE
"RetC.Cones","Cortex_either","psi<1e-04",0.593269139998112,1,1,"ZDHHC5",FALSE
"RetR.Rods","Cortex_up","psi<0.05",0.997313797313797,1,1,"RCVRN;TNRC6B;CDON;SUV39H2;STK35;MED13L",FALSE
"Hyp.Hcrt","Cortex_up","psi<0.05",0.731138144812259,1,1,"SLC17A6;PAFAH1B3",FALSE
"BF.Chat","Cortex_up","psi<0.05",0.921466353217749,1,1,"AMIGO1;RASD2",FALSE
"BS.Slc6a4","Cortex_up","psi<0.05",0.812182087438027,1,1,"RPP25",FALSE
"Cb.grp","Cortex_up","psi<0.05",0.888518781006378,1,1,"FZD1;SLC29A4",FALSE
"Hyp.Hcrt","Cortex_up","psi<0.01",0.770438714407919,1,1,"PAFAH1B3",FALSE
"BF","Cortex_up","psi<0.01",0,1,1,"",FALSE
"BF.Chat","Cortex_up","psi<0.01",0,1,1,"",FALSE
"BS.Slc6a4","Cortex_up","psi<0.01",0,1,1,"",FALSE
"Cb.septin4","Cortex_up","psi<0.01",0.802294283517047,1,1,"FZD1;PTGR1",FALSE
"Cb.pcp2","Cortex_up","psi<0.01",0.518769357836052,1,1,"ITPR1",FALSE
"Cb.Neurod1","Cortex_up","psi<0.01",0.747376534060592,1,1,"LIN7A",FALSE
"Cb.Aldh1L1","Cortex_up","psi<0.01",0.785328815261044,1,1,"FZD1;ROR2",FALSE
"Epi","Cortex_up","psi<0.01",0.921936614575727,1,1,"SLC17A6",FALSE
"Spc","Cortex_up","psi<0.01",0.570450009072764,1,1,"MCF2",FALSE
"Spc.Chat","Cortex_up","psi<0.01",0.597899439216805,1,1,"SLC29A4",FALSE
"Hyp","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","Cortex_up","psi<0.001",0,1,1,"",FALSE
"BF","Cortex_up","psi<0.001",0,1,1,"",FALSE
"BF.Chat","Cortex_up","psi<0.001",0,1,1,"",FALSE
"BS.Slc6a4","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Cb","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Cb.Neurod1","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Cb.grp","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Cb.Grm2","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Cb.cnp","Cortex_up","psi<0.001",0.522413506320692,1,1,"CTSC",FALSE
"Cpu.Chat","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Ctx","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Ctx.etv1_ts88","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Ctx.Ntsr","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Ctx.cort","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Spc.Chat","Cortex_up","psi<0.001",0,1,1,"",FALSE
"Hyp","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Hyp.Hcrt","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"BF","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"BF.Chat","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"BS","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"BS.Slc6a4","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Cb","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Neurod1","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Cb.grp","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Grm2","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Cb.Aldh1L1","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Cb.cnp","Cortex_up","psi<1e-04",0.910756799653705,1,1,"CTSC",FALSE
"Cpu","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Cpu.D1","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Cpu.Chat","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Ctx","Cortex_up","psi<1e-04",NA,1,1,"",FALSE
"Ctx.pdgfrajd340","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.etv1_ts88","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.Ntsr","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.glt25d2","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.Aldh1L1","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Ctx.cort","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Epi.Chat","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Spc","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"Spc.Chat","Cortex_up","psi<1e-04",0,1,1,"",FALSE
"RetC.Cones","Cortex_up","psi<1e-04",0.705131792489787,1,1,"ZDHHC5",FALSE
"Hyp.Hcrt","Cortex_down","psi<0.05",0,1,1,"",FALSE
"BF.Chat","Cortex_down","psi<0.05",0,1,1,"",FALSE
"BS","Cortex_down","psi<0.05",0,1,1,"",FALSE
"BS.chat","Cortex_down","psi<0.05",0,1,1,"",FALSE
"BS.Slc6a4","Cortex_down","psi<0.05",0,1,1,"",FALSE
"Cb.septin4","Cortex_down","psi<0.05",0.856756756756757,1,1,"PLXNB1",FALSE
"Cb.pcp2","Cortex_down","psi<0.05",0,1,1,"",FALSE
"Cb.Neurod1","Cortex_down","psi<0.05",0,1,1,"",FALSE
"Cb.Lypd6","Cortex_down","psi<0.05",0,1,1,"",FALSE
"Cb.grp","Cortex_down","psi<0.05",0,1,1,"",FALSE
"Cb.Grm2","Cortex_down","psi<0.05",0,1,1,"",FALSE
"Cb.Aldh1L1","Cortex_down","psi<0.05",0.794777562862669,1,1,"PLXNB1",FALSE
"Cb.cnp","Cortex_down","psi<0.05",0.723085983510012,1,1,"PCBP4",FALSE
"Cpu","Cortex_down","psi<0.05",0,1,1,"",FALSE
"Ctx.pnoc","Cortex_down","psi<0.05",0,1,1,"",FALSE
"Epi.Chat","Cortex_down","psi<0.05",0,1,1,"",FALSE
"Hyp.Hcrt","Cortex_down","psi<0.01",0,1,1,"",FALSE
"BF","Cortex_down","psi<0.01",0,1,1,"",FALSE
"BS","Cortex_down","psi<0.01",0,1,1,"",FALSE
"BS.Slc6a4","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Cb","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Cb.septin4","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Cb.pcp2","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Cb.Neurod1","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Cb.Lypd6","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Cb.grp","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Cb.Grm2","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Cb.Aldh1L1","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Cb.cnp","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Cpu","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Cpu.Chat","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Ctx","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Ctx.pdgfrajd340","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Ctx.pnoc","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Ctx.Ntsr","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Ctx.cnp","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Spc","Cortex_down","psi<0.01",0,1,1,"",FALSE
"Spc.Chat","Cortex_down","psi<0.01",0,1,1,"",FALSE
"RetR.Rods","Cortex_down","psi<0.001",0,1,1,"",FALSE
"BF","Cortex_down","psi<0.001",0,1,1,"",FALSE
"BF.Chat","Cortex_down","psi<0.001",0,1,1,"",FALSE
"BS","Cortex_down","psi<0.001",0,1,1,"",FALSE
"BS.chat","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Cb","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Cb.septin4","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Cb.pcp2","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Cb.grp","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Cb.Aldh1L1","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Cb.cnp","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Cpu","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Cpu.D1","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Cpu.Chat","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Ctx.pdgfrajd340","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Ctx.etv1_ts88","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Ctx.glt25d2","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Ctx.cnp","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Epi.Chat","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Spc","Cortex_down","psi<0.001",0,1,1,"",FALSE
"Hyp.Hcrt","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"BS.chat","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"BS.Slc6a4","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cb.Aldh1L1","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cb.cnp","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cpu.D2","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cpu.D1","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Cpu.Chat","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Ctx","Cortex_down","psi<1e-04",NA,1,1,"",FALSE
"Ctx.pdgfrajd340","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.etv1_ts88","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.pnoc","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Ctx.cnp","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"RetC.Cones","Cortex_down","psi<1e-04",0,1,1,"",FALSE
"Hyp","dlPFC_either","psi<0.05",0,1,1,"",FALSE
"Hyp.Hcrt","dlPFC_either","psi<0.05",0,1,1,"",FALSE
"BS.Slc6a4","dlPFC_either","psi<0.05",0,1,1,"",FALSE
"Cb.Lypd6","dlPFC_either","psi<0.05",0,1,1,"",FALSE
"Cb.Aldh1L1","dlPFC_either","psi<0.05",0.883074935400517,1,1,"ZNRF3;TMEM179B",FALSE
"Cpu.Chat","dlPFC_either","psi<0.05",0,1,1,"",FALSE
"Ctx","dlPFC_either","psi<0.05",0,1,1,"",FALSE
"Ctx.pdgfrajd340","dlPFC_either","psi<0.05",0.528937259923175,1,1,"GPSM2",FALSE
"Ctx.Ntsr","dlPFC_either","psi<0.05",1.01311343523733,1,1,"PLXNA2",FALSE
"Ctx.Aldh1L1","dlPFC_either","psi<0.05",0.618628912071535,1,1,"ZNRF3",FALSE
"Ctx.cort","dlPFC_either","psi<0.05",0,1,1,"",FALSE
"Ctx.cnp","dlPFC_either","psi<0.05",0.8866551376279,1,1,"APOD;PRRG1",FALSE
"Epi.Chat","dlPFC_either","psi<0.05",0.761325630890848,1,1,"ITGA3",FALSE
"Hyp","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"BS","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"BS.Slc6a4","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"Cb.grp","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"Cb.Grm2","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"Cpu.Chat","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"Ctx","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"Ctx.glt25d2","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"Ctx.Aldh1L1","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"Ctx.cort","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"Epi.Chat","dlPFC_either","psi<0.01",0,1,1,"",FALSE
"Hyp.Hcrt","dlPFC_either","psi<0.001",0,1,1,"",FALSE
